[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\Lib\site-packages\sqlparse\sql.py first seen with mtime 1711310003.7392583
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\Lib\site-packages\sqlparse\filters\reindent.py first seen with mtime 1711310003.7548785
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\Lib\email\iterators.py first seen with mtime 1601905602.0
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\Lib\urllib\__init__.py first seen with mtime 1601905602.0
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\views\decorators\__init__.py first seen with mtime 1711310025.4339242
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\Lib\site-packages\psycopg\_queries.py first seen with mtime 1711718205.7926931
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\utils\formats.py first seen with mtime 1711310025.3714316
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\templatetags\l10n.py first seen with mtime 1711310025.308935
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\forms\models.py first seen with mtime 1711310025.088198
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\templatetags\cache.py first seen with mtime 1711310025.308935
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\Lib\site-packages\psycopg\types\__init__.py first seen with mtime 1711718206.1684787
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind first seen with mtime 1711717946.521551
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\display_form.html first seen with mtime 1711717946.4785287
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\errors.html first seen with mtime 1711717946.4805274
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\errors_formset.html first seen with mtime 1711717946.508558
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\field.html first seen with mtime 1711717946.510558
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\inputs.html first seen with mtime 1711717946.5115564
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout first seen with mtime 1711717946.5715225
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\table_inline_formset.html first seen with mtime 1711717946.5135558
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\uni_form.html first seen with mtime 1711717946.5155542
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\uni_formset.html first seen with mtime 1711717946.5175529
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\whole_uni_form.html first seen with mtime 1711717946.5195537
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\whole_uni_formset.html first seen with mtime 1711717946.521551
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\alert.html first seen with mtime 1711717946.523551
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\attrs.html first seen with mtime 1711717946.525549
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\baseinput.html first seen with mtime 1711717946.527548
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\button.html first seen with mtime 1711717946.5295467
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\buttonholder.html first seen with mtime 1711717946.5315454
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\checkboxselectmultiple.html first seen with mtime 1711717946.5335445
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\checkboxselectmultiple_inline.html first seen with mtime 1711717946.5355432
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\column.html first seen with mtime 1711717946.5375419
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\div.html first seen with mtime 1711717946.5395408
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\fieldset.html first seen with mtime 1711717946.5495355
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\field_errors.html first seen with mtime 1711717946.5425394
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\field_errors_block.html first seen with mtime 1711717946.5445387
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\field_with_buttons.html first seen with mtime 1711717946.5465372
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\formactions.html first seen with mtime 1711717946.5515347
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\help_text.html first seen with mtime 1711717946.5535338
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\help_text_and_errors.html first seen with mtime 1711717946.5555317
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\inline_field.html first seen with mtime 1711717946.557531
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\prepended_appended_text.html first seen with mtime 1711717946.5615282
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\radioselect.html first seen with mtime 1711717946.5635278
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\radioselect_inline.html first seen with mtime 1711717946.565526
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\row.html first seen with mtime 1711717946.5675251
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\select.html first seen with mtime 1711717946.5695238
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\AppData\Local\Programs\Python\Python39\lib\site-packages\crispy_tailwind\templates\tailwind\layout\select_option.html first seen with mtime 1711717946.5715225
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.env first seen with mtime 1711983897.1121793
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git first seen with mtime 1712111644.9554913
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.gitattributes first seen with mtime 1711966731.026599
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\account first seen with mtime 1711966792.1757526
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\dtstic first seen with mtime 1712014872.1665375
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\mysite.log first seen with mtime 1712112490.222346
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\project first seen with mtime 1711966792.2972076
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\projectmanager first seen with mtime 1711966792.3632736
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\requirements.txt first seen with mtime 1711966248.265628
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\staticfiles first seen with mtime 1712014912.6387904
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\templates first seen with mtime 1711966795.4980075
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\COMMIT_EDITMSG first seen with mtime 1712111644.725449
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\config first seen with mtime 1711966739.2001767
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\description first seen with mtime 1711966729.6451752
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\FETCH_HEAD first seen with mtime 1712111650.8487375
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\HEAD first seen with mtime 1711966729.6641648
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\hooks first seen with mtime 1711966729.6601667
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\index first seen with mtime 1712111644.7174535
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\info first seen with mtime 1711966729.6611662
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\logs first seen with mtime 1711966731.723495
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\objects first seen with mtime 1712111650.9160635
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\refs first seen with mtime 1711966739.2021756
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\hooks\applypatch-msg.sample first seen with mtime 1711966729.6471734
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\hooks\commit-msg.sample first seen with mtime 1711966729.6481743
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\hooks\fsmonitor-watchman.sample first seen with mtime 1711966729.6491752
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\hooks\post-update.sample first seen with mtime 1711966729.6501737
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\hooks\pre-applypatch.sample first seen with mtime 1711966729.651173
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\hooks\pre-commit.sample first seen with mtime 1711966729.6521711
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\hooks\pre-merge-commit.sample first seen with mtime 1711966729.6531715
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\hooks\pre-push.sample first seen with mtime 1711966729.6541717
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\hooks\pre-rebase.sample first seen with mtime 1711966729.6561704
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\hooks\pre-receive.sample first seen with mtime 1711966729.657169
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\hooks\prepare-commit-msg.sample first seen with mtime 1711966729.658169
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\hooks\push-to-checkout.sample first seen with mtime 1711966729.6591673
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\hooks\update.sample first seen with mtime 1711966729.6601667
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\info\exclude first seen with mtime 1711966729.6611662
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\logs\HEAD first seen with mtime 1712111644.935489
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\logs\refs first seen with mtime 1711966739.2151673
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\logs\refs\heads first seen with mtime 1711966731.7244942
[03/Apr/2024 04:48:10] DEBUG [django.utils.autoreload:394] File C:\Users\Tinashe Gomo\GitHub\projectmanagementsystem1\.git\logs\refs\remotes first seen with mtime 1711966739.2161665
